site,year,species,latitude,longitude,min_depth,max_depth,abundance,site_id
site_54.73_12.79,2003,Electra pilosa,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2003,Eteone longa,54.73,12.79,22.0,22.0,10.0,S2
site_54.73_12.79,2003,Eucratea loricata,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2003,Facelina bostoniensis,54.73,12.79,22.0,22.0,10.0,S2
site_54.73_12.79,2003,Gammarellus homari,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2003,Gastrosaccus spinifer,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2003,Halacaridae,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2003,Halicryptus spinulosus,54.73,12.79,22.0,22.0,7.0,S2
site_54.73_12.79,2003,Halisarca dujardinii,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2003,Harmothoe imbricata,54.73,12.79,22.0,22.0,10.0,S2
site_54.73_12.79,2003,Hartlaubella gelatinosa,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2003,Hydrobia ulvae,54.73,12.79,22.0,22.0,745.0,S2
site_54.73_12.79,2003,Lagis koreni,54.73,12.79,22.0,22.0,262.0,S2
site_54.73_12.79,2003,Lineus ruber,54.73,12.79,22.0,22.0,17.0,S2
site_54.73_12.79,2003,Macoma balthica,54.73,12.79,22.0,22.0,156.0,S2
site_54.73_12.79,2003,Musculus discors,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2003,Mya arenaria,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2003,Mysella bidentata,54.73,12.79,22.0,22.0,7.0,S2
site_54.73_12.79,2003,Mytilus edulis,54.73,12.79,22.0,22.0,180.0,S2
site_54.73_12.79,2003,Nemertina,54.73,12.79,22.0,22.0,48.0,S2
site_54.73_12.79,2003,Nymphon brevirostre,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2003,Odostomia rissoides,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2003,Parvicardium ovale,54.73,12.79,22.0,22.0,14.0,S2
site_54.73_12.79,2003,Phyllodoce (Anaitides) mucosa,54.73,12.79,22.0,22.0,102.0,S2
site_54.73_12.79,2003,Polydora (Polydora) quadrilobata,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2003,Prostoma obscura,54.73,12.79,22.0,22.0,24.0,S2
site_54.73_12.79,2003,Retusa obtusa,54.73,12.79,22.0,22.0,7.0,S2
site_54.73_12.79,2003,Retusa truncatula,54.73,12.79,22.0,22.0,14.0,S2
site_54.73_12.79,2003,Scoloplos armiger,54.73,12.79,22.0,22.0,173.0,S2
site_54.73_12.79,2003,Spio goniocephala,54.73,12.79,22.0,22.0,75.0,S2
site_54.73_12.79,2003,Travisia forbesii,54.73,12.79,22.0,22.0,58.0,S2
site_54.73_12.79,2003,Tubifex costatus,54.73,12.79,22.0,22.0,10.0,S2
site_54.73_12.79,2003,Tubificoides benedeni,54.73,12.79,22.0,22.0,14.0,S2
site_54.73_12.79,2004,Ampharete baltica,54.73,12.79,22.0,22.0,95.0,S2
site_54.73_12.79,2004,Arctica islandica,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Arenicola marina,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2004,Aricidea suecica,54.73,12.79,22.0,22.0,10.0,S2
site_54.73_12.79,2004,Astarte borealis,54.73,12.79,22.0,22.0,160.0,S2
site_54.73_12.79,2004,Asterias rubens,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2004,Cerastoderma glaucum,54.73,12.79,22.0,22.0,58.0,S2
site_54.73_12.79,2004,Corophium crassicorne,54.73,12.79,22.0,22.0,78.0,S2
site_54.73_12.79,2004,Crangon crangon,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2004,Diastylis rathkei,54.73,12.79,22.0,22.0,17.0,S2
site_54.73_12.79,2004,Eucratea loricata,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2004,Gastrosaccus spinifer,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Halicryptus spinulosus,54.73,12.79,22.0,22.0,10.0,S2
site_54.73_12.79,2004,Heteromastus filiformis,54.73,12.79,22.0,22.0,7.0,S2
site_54.73_12.79,2004,Hydrobia ulvae,54.73,12.79,22.0,22.0,303.0,S2
site_54.73_12.79,2004,Lagis koreni,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Lineus ruber,54.73,12.79,22.0,22.0,24.0,S2
site_54.73_12.79,2004,Macoma balthica,54.73,12.79,22.0,22.0,167.0,S2
site_54.73_12.79,2004,Mya arenaria,54.73,12.79,22.0,22.0,231.0,S2
site_54.73_12.79,2004,Mysella bidentata,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Mytilus edulis,54.73,12.79,22.0,22.0,139.0,S2
site_54.73_12.79,2004,Nemertina,54.73,12.79,22.0,22.0,24.0,S2
site_54.73_12.79,2004,Neomysis integer,54.73,12.79,22.0,22.0,1.0,S2
site_54.73_12.79,2004,Nephtys caeca,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Odostomia rissoides,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Polydora (Polydora) quadrilobata,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Pygospio elegans,54.73,12.79,22.0,22.0,14.0,S2
site_54.73_12.79,2004,Retusa obtusa,54.73,12.79,22.0,22.0,14.0,S2
site_54.73_12.79,2004,Retusa truncatula,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Scoloplos armiger,54.73,12.79,22.0,22.0,187.0,S2
site_54.73_12.79,2004,Spio goniocephala,54.73,12.79,22.0,22.0,48.0,S2
site_54.73_12.79,2004,Travisia forbesii,54.73,12.79,22.0,22.0,58.0,S2
site_54.73_12.79,2004,Tubifex costatus,54.73,12.79,22.0,22.0,3.0,S2
site_54.73_12.79,2004,Tubificoides benedeni,54.73,12.79,22.0,22.0,10.0,S2
site_55.0_14.08,1984,Arctica islandica,55.0,14.08,48.0,48.0,14.0,S3
site_55.0_14.08,1984,Astarte elliptica,55.0,14.08,48.0,48.0,27.0,S3
site_55.0_14.08,1984,Halicryptus spinulosus,55.0,14.08,48.0,48.0,5.0,S3
site_55.0_14.08,1984,Heteromastus filiformis,55.0,14.08,48.0,48.0,5.0,S3
site_55.0_14.08,1985,Arctica islandica,55.0,14.08,48.0,48.0,14.5,S3
site_55.0_14.08,1985,Astarte elliptica,55.0,14.08,48.0,48.0,29.5,S3
site_55.0_14.08,1985,Halicryptus spinulosus,55.0,14.08,48.0,48.0,4.0,S3
site_55.0_14.08,1985,Heteromastus filiformis,55.0,14.08,48.0,48.0,7.0,S3
site_55.0_14.08,1985,Capitella capitata,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1985,Diastylis rathkei,55.0,14.08,48.0,48.0,4.5,S3
site_55.0_14.08,1985,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1986,Arctica islandica,55.0,14.08,48.0,48.0,15.0,S3
site_55.0_14.08,1986,Astarte elliptica,55.0,14.08,48.0,48.0,32.0,S3
site_55.0_14.08,1986,Capitella capitata,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1986,Diastylis rathkei,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,1986,Halicryptus spinulosus,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1986,Heteromastus filiformis,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,1986,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1987,Arctica islandica,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1987,Bylgides sarsi,55.0,14.08,48.0,48.0,18.0,S3
site_55.0_14.08,1987,Diastylis rathkei,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1987,Heteromastus filiformis,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1987,Macoma balthica,55.0,14.08,48.0,48.0,15.0,S3
site_55.0_14.08,1987,Neomysis integer,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1987,Pontoporeia femorata,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1987,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1988,Arctica islandica,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1988,Bylgides sarsi,55.0,14.08,48.0,48.0,13.5,S3
site_55.0_14.08,1988,Diastylis rathkei,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1988,Heteromastus filiformis,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1988,Macoma balthica,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,1988,Neomysis integer,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1988,Pontoporeia femorata,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1988,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1988,Scoloplos armiger,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1989,Bylgides sarsi,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,1989,Macoma balthica,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1989,Scoloplos armiger,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1990,Capitella capitata,55.0,14.08,48.0,48.0,15.0,S3
site_55.0_14.08,1990,Crangon crangon,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1990,Diastylis rathkei,55.0,14.08,48.0,48.0,38.0,S3
site_55.0_14.08,1990,Macoma balthica,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1990,Mysella bidentata,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1990,Neomysis integer,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1990,Polydora ciliata,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1990,Scoloplos armiger,55.0,14.08,48.0,48.0,103.0,S3
site_55.0_14.08,1991,Arctica islandica,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1991,Bylgides sarsi,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,1991,Diastylis rathkei,55.0,14.08,48.0,48.0,75.0,S3
site_55.0_14.08,1991,Halicryptus spinulosus,55.0,14.08,48.0,48.0,13.0,S3
site_55.0_14.08,1991,Macoma balthica,55.0,14.08,48.0,48.0,31.0,S3
site_55.0_14.08,1991,Priapulus caudatus,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1991,Scoloplos armiger,55.0,14.08,48.0,48.0,940.0,S3
site_55.0_14.08,1992,Arctica islandica,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1992,Bylgides sarsi,55.0,14.08,48.0,48.0,17.0,S3
site_55.0_14.08,1992,Diastylis rathkei,55.0,14.08,48.0,48.0,37.5,S3
site_55.0_14.08,1992,Halicryptus spinulosus,55.0,14.08,48.0,48.0,6.5,S3
site_55.0_14.08,1992,Macoma balthica,55.0,14.08,48.0,48.0,18.5,S3
site_55.0_14.08,1992,Priapulus caudatus,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1992,Scoloplos armiger,55.0,14.08,48.0,48.0,728.0,S3
site_55.0_14.08,1992,Hydrobia ulvae,55.0,14.08,48.0,48.0,9.5,S3
site_55.0_14.08,1992,Polydora,55.0,14.08,48.0,48.0,6.5,S3
site_55.0_14.08,1992,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,4.5,S3
site_55.0_14.08,1993,Bylgides sarsi,55.0,14.08,48.0,48.0,25.0,S3
site_55.0_14.08,1993,Hydrobia ulvae,55.0,14.08,48.0,48.0,19.0,S3
site_55.0_14.08,1993,Macoma balthica,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1993,Polydora,55.0,14.08,48.0,48.0,13.0,S3
site_55.0_14.08,1993,Scoloplos armiger,55.0,14.08,48.0,48.0,516.0,S3
site_55.0_14.08,1993,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,1994,Bylgides sarsi,55.0,14.08,48.0,48.0,13.0,S3
site_55.0_14.08,1994,Diastylis rathkei,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1994,Halicryptus spinulosus,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1994,Heteromastus filiformis,55.0,14.08,48.0,48.0,16.0,S3
site_55.0_14.08,1994,Polydora ciliata,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1995,Arctica islandica,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1995,Capitella capitata,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1995,Diastylis rathkei,55.0,14.08,48.0,48.0,13.0,S3
site_55.0_14.08,1995,Macoma balthica,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1995,Mysis mixta,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,1995,Oligochaeta,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1996,Arctica islandica,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1996,Capitella capitata,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1996,Diastylis rathkei,55.0,14.08,48.0,48.0,84.0,S3
site_55.0_14.08,1996,Macoma balthica,55.0,14.08,48.0,48.0,7.0,S3
site_55.0_14.08,1996,Mysis mixta,55.0,14.08,48.0,48.0,4.5,S3
site_55.0_14.08,1996,Oligochaeta,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1996,Bylgides sarsi,55.0,14.08,48.0,48.0,6.5,S3
site_55.0_14.08,1996,Halicryptus spinulosus,55.0,14.08,48.0,48.0,2.0,S3
site_55.0_14.08,1996,Heteromastus filiformis,55.0,14.08,48.0,48.0,2.0,S3
site_55.0_14.08,1996,Mytilus edulis,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1996,Phyllodoce (Anaitides) mucosa,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1996,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,2.0,S3
site_55.0_14.08,1996,Pontoporeia femorata,55.0,14.08,48.0,48.0,21.0,S3
site_55.0_14.08,1996,Priapulus caudatus,55.0,14.08,48.0,48.0,8.5,S3
site_55.0_14.08,1996,Scoloplos armiger,55.0,14.08,48.0,48.0,54.5,S3
site_55.0_14.08,1996,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,5.5,S3
site_55.0_14.08,1996,Turbellaria,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1997,Bylgides sarsi,55.0,14.08,48.0,48.0,13.0,S3
site_55.0_14.08,1997,Diastylis rathkei,55.0,14.08,48.0,48.0,155.0,S3
site_55.0_14.08,1997,Halicryptus spinulosus,55.0,14.08,48.0,48.0,4.0,S3
site_55.0_14.08,1997,Heteromastus filiformis,55.0,14.08,48.0,48.0,4.0,S3
site_55.0_14.08,1997,Macoma balthica,55.0,14.08,48.0,48.0,11.0,S3
site_55.0_14.08,1997,Mytilus edulis,55.0,14.08,48.0,48.0,2.0,S3
site_55.0_14.08,1997,Phyllodoce (Anaitides) mucosa,55.0,14.08,48.0,48.0,2.0,S3
site_55.0_14.08,1997,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,4.0,S3
site_55.0_14.08,1997,Pontoporeia femorata,55.0,14.08,48.0,48.0,42.0,S3
site_55.0_14.08,1997,Priapulus caudatus,55.0,14.08,48.0,48.0,17.0,S3
site_55.0_14.08,1997,Scoloplos armiger,55.0,14.08,48.0,48.0,109.0,S3
site_55.0_14.08,1997,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,11.0,S3
site_55.0_14.08,1997,Turbellaria,55.0,14.08,48.0,48.0,2.0,S3
site_55.0_14.08,1998,Ampharete acutifrons,55.0,14.08,48.0,48.0,126.0,S3
site_55.0_14.08,1998,Arctica islandica,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1998,Astarte elliptica,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1998,Bylgides sarsi,55.0,14.08,48.0,48.0,28.0,S3
site_55.0_14.08,1998,Corbula gibba,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1998,Diastylis rathkei,55.0,14.08,48.0,48.0,85.0,S3
site_55.0_14.08,1998,Halicryptus spinulosus,55.0,14.08,48.0,48.0,13.0,S3
site_55.0_14.08,1998,Heteromastus filiformis,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1998,Hydrobia ulvae,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,1998,Macoma balthica,55.0,14.08,48.0,48.0,19.0,S3
site_55.0_14.08,1998,Mysis mixta,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1998,Mytilus edulis,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1998,Nephtys ciliata,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1998,Nephtys hombergii,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1998,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,31.0,S3
site_55.0_14.08,1998,Pontoporeia femorata,55.0,14.08,48.0,48.0,82.0,S3
site_55.0_14.08,1998,Scoloplos armiger,55.0,14.08,48.0,48.0,157.0,S3
site_55.0_14.08,1998,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,1999,Ampharete acutifrons,55.0,14.08,48.0,48.0,66.0,S3
site_55.0_14.08,1999,Arctica islandica,55.0,14.08,48.0,48.0,4.5,S3
site_55.0_14.08,1999,Astarte elliptica,55.0,14.08,48.0,48.0,0.5,S3
site_55.0_14.08,1999,Bylgides sarsi,55.0,14.08,48.0,48.0,22.0,S3
site_55.0_14.08,1999,Corbula gibba,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1999,Diastylis rathkei,55.0,14.08,48.0,48.0,49.0,S3
site_55.0_14.08,1999,Halicryptus spinulosus,55.0,14.08,48.0,48.0,9.5,S3
site_55.0_14.08,1999,Heteromastus filiformis,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,1999,Hydrobia ulvae,55.0,14.08,48.0,48.0,1.5,S3
site_55.0_14.08,1999,Macoma balthica,55.0,14.08,48.0,48.0,11.0,S3
site_55.0_14.08,1999,Mysis mixta,55.0,14.08,48.0,48.0,0.5,S3
site_55.0_14.08,1999,Mytilus edulis,55.0,14.08,48.0,48.0,0.5,S3
site_55.0_14.08,1999,Nephtys ciliata,55.0,14.08,48.0,48.0,0.5,S3
site_55.0_14.08,1999,Nephtys hombergii,55.0,14.08,48.0,48.0,0.5,S3
site_55.0_14.08,1999,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,20.0,S3
site_55.0_14.08,1999,Pontoporeia femorata,55.0,14.08,48.0,48.0,41.0,S3
site_55.0_14.08,1999,Scoloplos armiger,55.0,14.08,48.0,48.0,80.0,S3
site_55.0_14.08,1999,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,0.5,S3
site_55.0_14.08,2000,Ampharete acutifrons,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,2000,Arctica islandica,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2000,Bylgides sarsi,55.0,14.08,48.0,48.0,16.0,S3
site_55.0_14.08,2000,Diastylis rathkei,55.0,14.08,48.0,48.0,13.0,S3
site_55.0_14.08,2000,Halicryptus spinulosus,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,2000,Heteromastus filiformis,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,2000,Macoma balthica,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2000,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,2000,Scoloplos armiger,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2001,Alcyonidium polyoum,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2001,Ampharete acutifrons,55.0,14.08,48.0,48.0,7.0,S3
site_55.0_14.08,2001,Arctica islandica,55.0,14.08,48.0,48.0,7.0,S3
site_55.0_14.08,2001,Astarte elliptica,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2001,Bylgides sarsi,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,2001,Diastylis rathkei,55.0,14.08,48.0,48.0,137.0,S3
site_55.0_14.08,2001,Eucratea loricata,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2001,Halicryptus spinulosus,55.0,14.08,48.0,48.0,2.0,S3
site_55.0_14.08,2001,Heteromastus filiformis,55.0,14.08,48.0,48.0,5.0,S3
site_55.0_14.08,2001,Macoma balthica,55.0,14.08,48.0,48.0,28.0,S3
site_55.0_14.08,2001,Mytilus edulis,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2001,Nephtys hombergii,55.0,14.08,48.0,48.0,2.0,S3
site_55.0_14.08,2001,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,5.0,S3
site_55.0_14.08,2001,Pontoporeia femorata,55.0,14.08,48.0,48.0,5.0,S3
site_55.0_14.08,2001,Scoloplos armiger,55.0,14.08,48.0,48.0,50.0,S3
site_55.0_14.08,2001,Terebellides stroemii,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2001,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,5.0,S3
site_55.0_14.08,2002,Ampharete acutifrons,55.0,14.08,48.0,48.0,13.0,S3
site_55.0_14.08,2002,Arctica islandica,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2002,Bylgides sarsi,55.0,14.08,48.0,48.0,19.0,S3
site_55.0_14.08,2002,Diastylis rathkei,55.0,14.08,48.0,48.0,16.0,S3
site_55.0_14.08,2002,Electra crustulenta,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2002,Halicryptus spinulosus,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2002,Heteromastus filiformis,55.0,14.08,48.0,48.0,16.0,S3
site_55.0_14.08,2002,Lagis koreni,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2002,Macoma balthica,55.0,14.08,48.0,48.0,28.0,S3
site_55.0_14.08,2002,Mytilus edulis,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,2002,Neomysis integer,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,2002,Nephtys hombergii,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,2002,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,82.0,S3
site_55.0_14.08,2002,Pontoporeia femorata,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,2002,Priapulus caudatus,55.0,14.08,48.0,48.0,9.0,S3
site_55.0_14.08,2002,Scoloplos armiger,55.0,14.08,48.0,48.0,381.0,S3
site_55.0_14.08,2003,Ampharete acutifrons,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2003,Arctica islandica,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2003,Astarte borealis,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2003,Bylgides sarsi,55.0,14.08,48.0,48.0,44.0,S3
site_55.0_14.08,2003,Capitella capitata,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2003,Diastylis rathkei,55.0,14.08,48.0,48.0,135.0,S3
site_55.0_14.08,2003,Electra crustulenta,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2003,Eteone longa,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2003,Eucratea loricata,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2003,Eulalia bilineata,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2003,Halicryptus spinulosus,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2003,Heteromastus filiformis,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2003,Macoma balthica,55.0,14.08,48.0,48.0,57.0,S3
site_55.0_14.08,2003,Musculus discors,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2003,Mytilus edulis,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2003,Nephtys hombergii,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2003,Phyllodoce (Anaitides) mucosa,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,2003,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,60.0,S3
site_55.0_14.08,2003,Pontoporeia femorata,55.0,14.08,48.0,48.0,35.0,S3
site_55.0_14.08,2003,Priapulus caudatus,55.0,14.08,48.0,48.0,6.0,S3
site_55.0_14.08,2003,Scoloplos armiger,55.0,14.08,48.0,48.0,204.0,S3
site_55.0_14.08,2003,Terebellides stroemii,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2003,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,25.0,S3
site_55.0_14.08,2004,Abra alba,55.0,14.08,48.0,48.0,16.0,S3
site_55.0_14.08,2004,Arctica islandica,55.0,14.08,48.0,48.0,16.0,S3
site_55.0_14.08,2004,Astarte borealis,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2004,Bylgides sarsi,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2004,Crangon crangon,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2004,Diastylis rathkei,55.0,14.08,48.0,48.0,192.0,S3
site_55.0_14.08,2004,Halicryptus spinulosus,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2004,Macoma balthica,55.0,14.08,48.0,48.0,38.0,S3
site_55.0_14.08,2004,Mytilus edulis,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2004,Neomysis integer,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2004,Nephtys ciliata,55.0,14.08,48.0,48.0,25.0,S3
site_55.0_14.08,2004,Nephtys hombergii,55.0,14.08,48.0,48.0,16.0,S3
site_55.0_14.08,2004,Pontoporeia femorata,55.0,14.08,48.0,48.0,16.0,S3
site_55.0_14.08,2004,Priapulus caudatus,55.0,14.08,48.0,48.0,1.0,S3
site_55.0_14.08,2004,Terebellides stroemii,55.0,14.08,48.0,48.0,3.0,S3
site_55.0_14.08,2004,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,3.0,S3
